latitude,longitude,acq_time_npt,date,temperature,humidity,windspeed,pressure,cloudcover,precipitation,non_fire
27.1261,86.723,13:56,2024-04-27,30.6,41.6,3.6,1015.7,59.6,0.5,0
27.0911,86.6729,13:56,2024-04-27,31.6,36.0,16.3,914.1,62.2,0.2,0
27.0927,86.6846,13:56,2024-04-27,32.9,36.0,16.3,934.7,45.4,0.2,0
27.0381,86.6757,13:56,2024-04-27,30.3,58.7,3.6,984.8,47.6,0.5,0
27.0395,86.6863,13:56,2024-04-27,29.8,40.1,2.7,988.2,52.8,0.7,0
27.0629,87.5129,13:56,2024-04-27,27.6,59.7,2.9,982.4,43.9,0.0,0
26.9702,87.4998,13:56,2024-04-27,33.3,46.7,3.1,1014.9,86.6,0.2,0
26.9603,87.4998,13:56,2024-04-27,30.6,48.8,4.2,980.9,65.7,0.2,0
26.6754,87.5068,13:56,2024-04-27,33.7,40.0,8.9,981.1,65.4,20.8,0
26.7383,86.1538,13:56,2024-04-27,36.6,32.0,9.7,991.7,47.3,0.9,0
27.6467,86.1377,13:56,2024-04-27,25.8,45.2,3.3,1019.4,69.7,8.9,0
27.5495,85.5565,13:56,2024-04-27,29.5,25.0,4.3,855.9,87.6,0.5,0
27.5062,85.5744,13:56,2024-04-27,29.3,25.0,4.3,852.4,59.1,8.7,0
27.4717,85.7227,13:56,2024-04-27,28.7,40.0,8.4,867.9,66.8,2.5,0
27.4233,85.6369,13:56,2024-04-27,29.4,40.0,8.4,879.5,57.7,14.0,0
27.4246,85.647,13:56,2024-04-27,27.4,41.0,7.6,856.2,54.8,10.3,0
27.395,85.9761,13:56,2024-04-27,31.1,58.0,3.2,980.2,60.5,1.9,0
27.3963,85.986,13:56,2024-04-27,28.5,38.0,10.5,869.1,48.2,4.8,0
27.3804,85.9364,13:56,2024-04-27,31.9,54.2,3.0,1018.1,64.0,3.8,0
28.6048,82.2642,13:57,2024-04-27,31.2,15.0,15.6,860.5,63.0,1.9,0
27.7965,86.2275,13:57,2024-04-27,26.3,27.0,4.9,841.1,49.9,8.6,0
27.729,84.7893,13:57,2024-04-27,31.2,30.0,10.8,903.0,53.9,28.3,0
27.7379,84.7877,13:57,2024-04-27,30.5,29.0,9.3,906.4,57.8,19.2,0
27.8462,84.833,13:57,2024-04-27,33.0,23.0,8.9,911.4,62.3,19.2,0
27.855,84.8314,13:57,2024-04-27,33.8,23.0,10.5,920.1,65.9,19.6,0
27.7737,84.204,13:57,2024-04-27,27.1,30.0,6.6,841.0,85.0,5.4,0
27.7825,84.2023,13:57,2024-04-27,29.8,30.0,6.6,883.3,46.1,5.4,0
27.781,84.1924,13:57,2024-04-27,30.9,31.0,6.6,900.5,52.5,5.4,0
27.9157,85.0044,13:57,2024-04-27,27.8,18.0,15.9,829.4,44.8,30.5,0
27.8256,83.9947,13:57,2024-04-27,29.9,49.0,2.3,998.0,81.8,8.2,0
27.8241,83.9848,13:57,2024-04-27,31.6,27.0,9.4,912.1,85.1,22.4,0
27.8651,83.4566,13:57,2024-04-27,31.6,16.0,16.5,870.7,83.5,23.7,0
27.8541,83.3242,13:57,2024-04-27,28.5,16.0,16.6,828.8,43.0,15.9,0
27.9879,83.5407,13:57,2024-04-27,32.4,14.0,18.8,876.3,65.9,8.5,0
28.1802,84.3991,13:57,2024-04-27,30.3,20.0,7.5,881.2,66.6,14.5,0
28.1787,84.3891,13:57,2024-04-27,29.2,20.0,7.5,864.2,47.6,14.8,0
28.0499,83.0361,13:57,2024-04-27,29.3,17.0,25.4,848.8,63.9,8.9,0
28.0541,83.0036,13:57,2024-04-27,29.4,17.0,25.4,850.6,52.9,8.9,0
28.0524,82.9927,13:57,2024-04-27,32.8,16.0,14.9,897.6,45.6,15.1,0
28.263,83.7057,13:57,2024-04-27,31.2,16.0,11.2,879.3,54.9,26.3,0
28.2616,83.6959,13:57,2024-04-27,29.7,15.0,11.2,857.1,45.5,1.4,0
28.0038,82.0411,13:57,2024-04-27,38.8,15.0,11.5,974.4,62.2,2.6,0
28.2221,83.3733,13:57,2024-04-27,27.5,16.0,13.7,824.6,50.9,2.2,0
28.274,82.631,13:57,2024-04-27,29.4,58.0,4.0,1017.6,64.7,8.9,0
28.5483,83.3266,13:57,2024-04-27,18.4,42.8,2.7,1000.3,66.1,8.0,0
28.5468,83.3168,13:57,2024-04-27,17.6,46.4,4.8,990.2,82.6,0.7,0
28.4007,82.0277,13:57,2024-04-27,30.5,19.0,12.0,866.2,83.0,3.4,0
28.3991,82.0178,13:57,2024-04-27,27.5,21.0,11.7,830.0,82.9,3.4,0
28.5204,82.0336,13:57,2024-04-27,35.2,46.1,3.1,1018.6,88.3,0.5,0
28.5753,82.3146,13:57,2024-04-27,31.5,15.0,15.6,866.1,80.6,3.1,0
28.6032,82.254,13:57,2024-04-27,30.1,15.0,15.6,845.1,64.1,3.9,0
28.6245,81.8732,13:57,2024-04-27,28.1,20.0,14.1,835.0,47.8,0.9,0
28.6193,81.7826,13:57,2024-04-27,27.1,24.0,15.3,837.5,69.6,1.2,0
28.6643,81.9422,13:57,2024-04-27,33.4,17.0,9.0,895.7,82.5,0.8,0
28.7044,81.7918,13:57,2024-04-27,27.6,23.0,12.5,837.3,51.1,5.7,0
28.8594,81.2279,13:57,2024-04-27,33.9,23.0,12.6,939.0,56.4,2.7,0
28.913,81.3142,13:57,2024-04-27,31.6,22.0,13.3,906.6,88.6,4.1,0
28.9438,80.6362,13:57,2024-04-27,28.8,21.0,10.1,869.5,41.0,10.1,0
28.9798,80.669,13:57,2024-04-27,24.1,59.0,3.6,997.5,61.9,10.0,0
28.9732,80.6309,13:57,2024-04-27,26.6,43.1,2.8,1017.1,85.7,13.9,0
28.9895,80.6671,13:57,2024-04-27,23.5,48.8,3.8,998.4,43.4,10.0,0
28.9991,80.6642,13:57,2024-04-27,24.5,53.2,3.2,1005.2,49.0,13.9,0
28.9971,80.6524,13:57,2024-04-27,25.6,48.1,3.0,1012.2,60.6,10.0,0
29.0695,80.7064,13:57,2024-04-27,25.5,49.0,1.8,988.0,57.4,7.9,0
29.2074,80.5468,13:57,2024-04-27,23.5,58.7,4.9,997.0,50.0,10.0,0
29.2343,80.6437,13:57,2024-04-27,24.1,37.0,6.8,836.2,51.1,14.5,0
29.1901,80.3893,13:57,2024-04-27,30.9,24.0,9.0,909.7,42.7,12.9,0
29.3452,80.2732,13:57,2024-04-27,30.9,26.0,11.3,923.5,80.4,12.9,0
27.2563,86.4529,22:16,2024-04-27,18.8,59.6,2.2,1000.6,45.7,0.0,0
27.2594,86.4468,22:16,2024-04-27,18.8,53.5,4.1,984.3,59.3,0.0,0
29.4144,80.5885,22:17,2024-04-27,13.7,73.0,5.0,817.9,57.2,17.0,0
29.4161,80.5762,22:17,2024-04-27,14.5,70.0,3.6,827.2,81.8,14.5,0
29.3249,80.6919,22:17,2024-04-27,17.8,73.0,2.9,889.5,50.7,15.6,0
29.1167,80.5485,22:17,2024-04-27,21.3,58.2,1.8,1012.6,42.9,10.4,0
29.1183,80.5649,22:17,2024-04-27,20.7,47.0,5.0,882.7,48.9,10.1,0
29.1198,80.5801,22:17,2024-04-27,19.0,42.0,3.0,1001.0,89.0,13.9,0
29.0086,80.3791,22:17,2024-04-27,21.9,45.0,4.9,932.5,57.7,26.9,0
28.8714,80.74,22:17,2024-04-27,20.8,53.0,5.6,929.9,68.6,13.6,0
28.9409,81.508,22:17,2024-04-27,21.2,51.0,4.5,902.9,44.8,4.1,0
28.875,80.7444,22:17,2024-04-27,19.6,52.0,3.3,914.3,60.1,13.6,0
28.8864,81.1022,22:17,2024-04-27,19.6,57.0,6.6,912.2,55.5,8.1,0
28.9086,81.3357,22:17,2024-04-27,24.0,45.0,8.7,950.7,69.1,4.1,0
28.8753,81.3748,22:17,2024-04-27,20.5,47.0,4.4,882.5,50.0,3.2,0
28.8771,81.3941,22:17,2024-04-27,19.7,46.0,4.4,871.4,85.8,5.2,0
28.6013,81.7761,22:17,2024-04-27,21.0,35.0,6.8,853.6,48.0,3.2,0
28.5996,81.7822,22:17,2024-04-27,20.6,35.0,6.8,847.5,53.2,3.2,0
28.6606,82.4537,22:17,2024-04-27,23.1,35.0,5.2,865.8,59.9,3.1,0
28.6161,82.2478,22:17,2024-04-27,25.5,26.0,5.4,882.2,46.3,0.1,0
28.5769,82.2394,22:17,2024-04-27,27.7,26.0,2.2,906.4,54.8,0.1,0
28.2038,82.2747,22:17,2024-04-27,24.1,29.0,5.1,885.3,68.2,11.5,0
28.1215,83.5586,22:17,2024-04-27,23.6,40.0,4.4,879.5,65.3,7.2,0
28.0018,83.5451,22:17,2024-04-27,20.8,25.0,1.0,806.2,82.1,13.1,0
27.8963,83.1004,22:17,2024-04-27,21.7,22.0,7.1,813.4,61.6,7.5,0
27.8889,83.1088,22:17,2024-04-27,21.0,22.0,7.1,802.6,53.5,7.5,0
27.8729,83.4357,02:02,2024-04-26,21.8,32.0,4.7,891.8,51.4,21.4,0
28.6176,82.2598,02:02,2024-04-26,17.5,40.0,7.4,876.3,64.6,3.4,0
29.4693,81.463,10:21,2024-04-28,20.7,45.0,5.2,832.1,64.2,11.5,0
29.4718,80.6691,10:21,2024-04-28,21.3,26.0,3.7,811.0,90.0,17.0,0
29.4703,80.6804,10:21,2024-04-28,20.3,26.0,3.7,796.8,69.5,18.5,0
29.39,80.7364,10:21,2024-04-28,24.8,32.0,4.3,879.2,49.7,15.6,0
29.3168,80.8075,10:21,2024-04-28,25.8,31.0,4.4,897.8,59.9,15.6,0
29.3092,80.7946,10:21,2024-04-28,27.6,33.0,5.1,924.1,69.2,15.6,0
29.3078,80.8054,10:21,2024-04-28,27.0,33.0,5.1,915.0,42.4,15.6,0
29.2621,80.9413,10:21,2024-04-28,28.6,33.0,5.1,940.2,56.6,11.6,0
29.2724,80.5143,10:21,2024-04-28,22.9,55.5,4.4,987.7,57.3,10.4,0
29.0033,82.2345,10:21,2024-04-28,16.9,48.0,7.2,778.2,40.4,3.7,0
29.0918,81.2559,10:21,2024-04-28,22.8,31.0,2.4,832.7,57.5,13.6,0
29.0908,80.6256,10:21,2024-04-28,25.1,52.3,1.1,1014.7,52.1,13.9,0
29.0894,80.6361,10:21,2024-04-28,26.9,20.0,11.9,866.7,88.8,10.1,0
29.0047,82.2247,10:21,2024-04-28,15.6,38.0,5.4,755.8,49.5,1.8,0
28.9474,81.5045,10:21,2024-04-28,28.9,25.0,4.8,911.0,62.6,4.1,0
28.946,81.5149,10:21,2024-04-28,28.1,24.0,4.8,897.4,51.2,4.1,0
29.03,80.6756,10:21,2024-04-28,27.1,19.0,11.7,869.0,43.6,10.1,0
29.0117,80.672,10:21,2024-04-28,29.2,53.9,3.2,993.8,65.3,11.2,0
29.0073,80.5593,10:21,2024-04-28,28.7,17.0,13.3,883.9,55.8,23.6,0
28.9231,81.1389,10:21,2024-04-28,27.7,26.0,3.4,891.1,53.7,3.2,0
29.0492,82.4342,10:21,2024-04-28,9.9,41.0,1.5,683.3,64.3,7.6,0
28.8996,81.3168,10:21,2024-04-28,27.7,24.0,1.1,885.5,44.7,3.2,0
28.9134,81.1419,10:21,2024-04-28,27.2,25.0,3.4,882.5,83.1,3.2,0
29.0043,80.3806,10:21,2024-04-28,31.9,17.0,11.2,927.4,47.0,26.9,0
28.9985,80.4256,10:21,2024-04-28,31.3,17.0,11.2,918.3,42.0,26.9,0
28.9971,80.4364,10:21,2024-04-28,33.0,21.0,5.8,957.2,89.6,32.2,0
28.9116,81.0873,10:21,2024-04-28,27.6,26.0,5.7,902.4,49.8,8.1,0
28.9605,80.6461,10:21,2024-04-28,30.0,43.1,3.3,1006.6,56.4,11.2,0
28.856,81.2273,10:21,2024-04-28,30.5,32.0,3.3,947.5,80.4,4.1,0
28.9537,80.4056,10:21,2024-04-28,33.7,23.0,5.1,970.6,80.3,29.6,0
28.8422,81.1928,10:21,2024-04-28,31.2,33.0,3.3,960.0,43.1,4.1,0
28.8332,81.1912,10:21,2024-04-28,31.5,33.0,3.3,965.3,41.8,4.1,0
28.8457,81.0966,10:21,2024-04-28,31.6,33.0,3.3,966.9,47.3,6.4,0
29.4707,81.4526,10:21,2024-04-28,21.3,45.0,5.2,841.1,47.4,11.5,0
27.0415,86.6658,10:22,2024-04-28,29.1,37.0,3.7,893.9,48.8,0.4,0
28.8467,80.7418,10:22,2024-04-28,32.2,20.0,8.9,942.3,87.4,11.0,0
28.7216,81.6735,10:22,2024-04-28,28.7,18.0,7.9,883.1,56.7,4.5,0
28.8376,80.74,10:22,2024-04-28,34.3,17.0,9.1,964.1,89.2,8.4,0
28.7127,81.6721,10:22,2024-04-28,27.3,18.0,9.8,869.8,67.9,4.5,0
28.6313,82.255,10:22,2024-04-28,25.7,26.0,4.2,876.7,68.5,3.4,0
28.6299,82.265,10:22,2024-04-28,26.2,26.0,4.2,883.6,45.4,0.1,0
28.8752,80.375,10:22,2024-04-28,33.0,27.0,5.0,977.4,82.7,23.8,0
28.6211,82.2634,10:22,2024-04-28,26.7,27.0,4.2,891.0,64.8,0.1,0
28.4594,83.3683,10:22,2024-04-28,22.6,32.0,2.7,831.8,81.1,2.2,0
28.8278,80.6715,10:22,2024-04-28,34.1,20.0,8.0,971.4,68.5,29.6,0
28.6944,81.6075,10:22,2024-04-28,22.6,17.0,9.8,802.2,53.8,2.5,0
28.6063,82.2405,10:22,2024-04-28,25.4,20.0,9.0,847.4,52.8,3.9,0
28.6266,81.8892,10:22,2024-04-28,25.9,58.7,4.4,990.1,48.9,0.5,0
28.5772,82.2392,10:22,2024-04-28,27.1,28.0,6.6,906.4,61.7,0.1,0
28.2557,84.3297,10:22,2024-04-28,28.1,26.0,5.2,896.4,41.2,1.1,0
28.6242,81.776,10:22,2024-04-28,22.0,17.0,15.6,796.0,43.6,1.2,0
28.5964,81.7808,10:22,2024-04-28,27.5,14.0,16.1,858.3,64.4,3.2,0
28.1788,84.4019,10:22,2024-04-28,27.3,30.0,5.2,882.8,44.2,14.5,0
28.1771,84.4126,10:22,2024-04-28,27.0,30.0,5.2,878.5,62.8,14.5,0
28.1698,84.3996,10:22,2024-04-28,25.5,30.0,5.2,855.8,43.5,14.8,0
28.168,84.4107,10:22,2024-04-28,26.5,30.0,5.2,870.4,40.8,14.8,0
28.5939,81.4605,10:22,2024-04-28,31.8,21.0,9.4,934.2,62.5,5.5,0
28.6142,81.0385,10:22,2024-04-28,33.5,27.0,5.0,983.5,81.0,12.2,0
28.459,81.9763,10:22,2024-04-28,30.7,55.8,3.9,1006.6,52.5,0.5,0
28.1731,83.792,10:22,2024-04-28,26.3,34.0,2.5,872.0,65.8,12.9,0
27.9543,85.0577,10:22,2024-04-28,25.9,28.0,7.2,848.7,41.8,33.1,0
28.3855,82.1622,10:22,2024-04-28,28.2,40.6,3.6,1003.4,64.0,2.9,0
28.3841,82.1722,10:22,2024-04-28,27.4,51.0,2.5,989.7,46.8,4.5,0
28.3827,82.1821,10:22,2024-04-28,27.8,18.0,15.5,870.5,57.3,3.4,0
28.3813,82.1919,10:22,2024-04-28,29.0,19.0,14.8,890.5,57.5,11.5,0
27.9449,85.0563,10:22,2024-04-28,27.7,28.0,7.2,876.1,65.5,33.1,0
28.4505,81.3665,10:22,2024-04-28,34.6,22.0,10.4,977.8,45.2,12.5,0
28.1372,83.4232,10:22,2024-04-28,24.1,26.0,7.9,835.2,67.1,13.1,0
28.2681,82.3385,10:22,2024-04-28,25.7,58.4,2.9,993.7,65.4,8.9,0
28.3756,81.4416,10:22,2024-04-28,35.6,21.0,12.3,978.0,45.7,11.5,0
28.3402,81.6339,10:22,2024-04-28,31.3,21.0,13.8,924.7,57.3,11.5,0
28.0946,83.2135,10:22,2024-04-28,27.9,25.0,2.3,878.1,50.6,7.2,0
28.0568,83.2715,10:22,2024-04-28,22.4,41.9,4.1,991.1,85.9,16.7,0
28.1933,82.2784,10:22,2024-04-28,30.6,14.0,19.5,896.6,52.4,11.5,0
28.047,83.0346,10:22,2024-04-28,27.5,16.0,17.1,855.6,41.0,8.9,0
27.7988,84.4011,10:22,2024-04-28,28.1,34.0,5.6,880.8,55.8,26.4,0
27.6732,84.9573,10:22,2024-04-28,26.9,26.0,8.2,853.9,50.7,30.1,0
27.6714,84.9686,10:22,2024-04-28,26.2,26.0,8.2,844.1,69.0,30.1,0
27.8771,83.4283,10:22,2024-04-28,30.1,18.0,9.7,890.8,48.1,21.4,0
27.8682,83.4265,10:22,2024-04-28,29.6,18.0,9.7,882.4,66.3,15.9,0
27.8667,83.4366,10:22,2024-04-28,29.6,18.0,9.7,882.2,45.0,15.9,0
27.5595,85.3503,10:22,2024-04-28,24.4,30.0,8.6,822.7,49.7,1.4,0
27.8621,83.3363,10:22,2024-04-28,27.8,16.0,18.1,852.5,66.6,15.9,0
27.8937,83.0041,10:22,2024-04-28,29.6,47.1,2.3,990.0,67.3,18.8,0
27.9842,82.1979,10:22,2024-04-28,35.3,18.0,17.7,972.6,83.9,9.3,0
27.4351,85.6552,10:22,2024-04-28,24.8,29.0,7.4,833.3,61.2,8.7,0
27.1351,86.7231,10:22,2024-04-28,29.4,45.6,1.5,989.7,52.2,0.5,0
27.1301,86.7157,10:22,2024-04-28,28.6,42.4,3.0,999.8,52.3,0.7,0
27.416,84.5926,10:22,2024-04-28,30.8,41.0,5.1,939.3,68.7,3.2,0
27.4142,84.6037,10:22,2024-04-28,32.5,35.0,4.3,958.0,67.1,1.2,0
27.0082,86.911,10:22,2024-04-28,25.3,53.6,3.1,986.0,63.2,0.3,0
27.0389,86.6805,10:22,2024-04-28,28.4,50.2,2.6,990.9,66.3,0.7,0
27.0471,86.659,10:22,2024-04-28,25.7,51.5,4.5,1004.6,49.9,0.7,0
27.0445,86.6739,10:22,2024-04-28,27.7,41.0,4.9,990.4,63.2,0.7,0
27.0043,86.9053,10:22,2024-04-28,26.6,47.3,4.7,982.7,47.0,0.9,0
27.0021,86.918,10:22,2024-04-28,23.1,45.8,2.1,995.8,68.4,0.1,0
27.2935,85.0722,10:22,2024-04-28,33.4,27.0,10.6,951.1,46.9,1.7,0
27.3317,84.7183,10:22,2024-04-28,32.8,40.0,4.8,975.0,40.1,1.5,0
27.3299,84.7294,10:22,2024-04-28,33.3,39.0,7.2,974.8,56.3,1.5,0
27.4683,83.6197,10:22,2024-04-28,33.0,59.3,3.3,1006.5,84.3,2.4,0
27.499,83.0501,10:22,2024-04-28,36.0,41.2,4.6,999.4,58.2,0.7,0
27.4542,83.2266,10:22,2024-04-28,36.0,47.3,3.5,985.6,59.1,1.3,0
27.5732,85.239,14:37,2024-04-28,24.3,19.0,16.2,802.3,85.1,9.7,0
27.5755,85.2342,14:37,2024-04-28,25.1,20.0,16.2,814.4,52.4,9.7,0
27.5729,85.1952,14:37,2024-04-28,28.2,22.0,17.1,868.5,44.5,29.1,0
27.8894,82.9984,14:38,2024-04-28,34.5,12.0,20.9,913.7,88.9,23.4,0
27.8894,82.994,14:38,2024-04-28,36.2,11.0,21.6,932.3,54.0,12.1,0
28.1501,81.4132,14:38,2024-04-28,39.4,14.0,22.1,985.5,50.6,6.4,0
28.2558,82.3451,14:38,2024-04-28,30.5,12.0,20.1,863.4,85.1,5.4,0
28.5001,82.3507,14:38,2024-04-28,28.5,15.0,16.3,840.0,69.1,5.3,0
28.6078,82.2314,14:38,2024-04-28,32.1,14.0,13.9,881.1,40.3,3.4,0
28.6857,81.6076,14:38,2024-04-28,26.6,14.0,13.3,819.4,87.8,2.8,0
28.684,81.5889,14:38,2024-04-28,30.1,15.0,13.3,869.7,55.5,4.5,0
28.6803,81.6044,14:38,2024-04-28,27.5,16.0,14.8,838.9,62.9,2.8,0
28.7979,80.8734,14:38,2024-04-28,37.2,13.0,19.3,964.3,55.5,8.4,0
28.8251,81.0214,14:38,2024-04-28,33.0,15.0,14.6,903.1,64.7,8.1,0
28.8228,80.9973,14:38,2024-04-28,32.9,15.0,14.6,900.8,85.7,8.1,0
28.7972,80.8682,14:38,2024-04-28,36.5,13.0,19.3,954.3,81.6,11.0,0
28.8234,81.0164,14:38,2024-04-28,34.6,15.0,12.6,926.3,64.5,8.9,0
28.8212,80.9917,14:38,2024-04-28,32.3,15.0,14.3,899.2,60.4,8.1,0
28.8865,81.2805,14:38,2024-04-28,29.8,19.0,13.3,870.3,52.8,5.2,0
28.9463,81.4971,14:38,2024-04-28,32.2,18.0,12.3,904.0,49.3,4.1,0
28.9452,81.514,14:38,2024-04-28,31.9,18.0,12.3,899.8,56.6,4.1,0
28.9356,80.8172,14:38,2024-04-28,34.6,15.0,16.6,934.4,57.6,11.0,0
29.0338,81.7536,14:38,2024-04-28,14.6,36.0,12.3,712.0,53.1,2.6,0
28.9688,80.6332,14:38,2024-04-28,29.9,15.0,18.2,865.5,67.3,10.1,0
28.9696,80.6277,14:38,2024-04-28,28.7,48.5,3.0,1010.8,53.5,13.9,0
29.0239,80.6671,14:38,2024-04-28,31.5,15.0,18.1,888.3,53.3,10.1,0
29.0408,80.4528,14:38,2024-04-28,31.4,57.4,1.7,1005.8,52.1,11.2,0
29.2574,80.9428,14:38,2024-04-28,34.9,15.0,9.5,943.7,87.4,11.6,0
29.2574,80.9349,14:38,2024-04-28,35.1,15.0,9.5,947.6,88.1,15.6,0
29.224,80.4248,14:38,2024-04-28,26.6,44.6,3.6,1011.0,44.5,10.4,0
29.309,80.7913,14:38,2024-04-28,32.9,14.0,9.5,911.7,61.7,15.6,0
29.4035,80.445,14:38,2024-04-28,29.2,54.5,3.7,988.1,64.8,23.1,0
29.4086,80.4584,14:38,2024-04-28,29.7,59.1,3.6,980.2,67.1,23.1,0
28.2778,82.346,21:19,2024-04-28,20.5,56.9,2.0,1013.7,43.9,8.9,0
27.1592,86.5345,21:19,2024-04-28,25.5,58.6,3.8,1004.2,87.9,0.7,0
27.2308,86.6524,21:19,2024-04-28,19.1,56.8,3.9,1019.8,81.6,0.0,0
27.2056,86.2505,21:19,2024-04-28,21.0,49.9,4.6,1013.0,41.5,3.9,0
27.2072,86.2559,21:19,2024-04-28,25.6,56.9,4.5,1016.0,45.6,0.8,0
27.2054,86.2449,21:19,2024-04-28,19.4,45.8,4.5,985.5,82.6,3.9,0
27.2814,86.0863,21:19,2024-04-28,28.9,56.4,1.0,1009.5,83.9,0.1,0
27.3351,86.0373,21:19,2024-04-28,26.4,48.7,3.0,1007.7,63.3,6.9,0
27.3328,86.0235,21:19,2024-04-28,26.4,52.6,1.6,992.8,65.7,1.9,0
27.4065,86.0946,21:19,2024-04-28,23.5,41.3,1.6,1001.9,58.3,6.9,0
27.4042,86.081,21:19,2024-04-28,24.8,51.4,1.4,1017.3,58.3,3.8,0
27.482,85.6327,21:19,2024-04-28,23.0,35.0,0.4,853.8,87.8,8.7,0
27.5659,85.8782,21:19,2024-04-28,21.3,38.0,7.4,840.4,59.6,5.0,0
27.5574,85.4713,21:19,2024-04-28,17.5,39.0,6.8,805.6,69.0,11.6,0
27.6433,85.7881,21:19,2024-04-28,20.9,33.0,4.3,818.3,45.3,2.2,0
27.7654,86.2059,21:19,2024-04-28,21.3,37.0,2.3,847.6,52.4,8.6,0
27.7138,85.9013,21:19,2024-04-28,20.9,39.0,1.8,846.0,56.5,5.0,0
27.7117,85.8889,21:19,2024-04-28,19.5,39.0,1.8,826.4,52.0,2.2,0
27.842,85.8667,21:19,2024-04-28,19.4,59.0,4.4,856.9,46.2,5.0,0
27.8326,83.4475,21:19,2024-04-28,21.1,22.0,6.6,833.1,85.3,15.9,0
28.1674,84.4046,21:19,2024-04-28,21.5,33.0,4.2,866.1,70.0,14.8,0
28.1808,84.4157,21:19,2024-04-28,22.2,39.0,7.0,896.9,48.4,1.1,0
28.1818,84.4093,21:19,2024-04-28,22.1,39.0,7.0,895.7,62.0,1.1,0
28.0505,83.1533,21:19,2024-04-28,22.2,21.0,12.3,842.8,65.1,9.5,0
28.1274,83.4271,21:19,2024-04-28,24.9,50.7,4.9,1010.6,58.0,11.2,0
28.1398,83.4284,21:19,2024-04-28,19.5,41.0,6.0,827.5,66.9,10.8,0
28.272,84.0799,21:19,2024-04-28,27.1,26.0,1.9,892.7,68.6,1.1,0
28.2734,82.3292,21:19,2024-04-28,21.9,41.5,4.2,984.1,81.6,4.5,0
27.0724,86.6944,21:19,2024-04-28,28.9,31.0,7.1,935.4,57.2,2.5,0
28.2733,82.3234,21:19,2024-04-28,21.7,57.5,1.4,992.5,57.9,8.9,0
28.627,81.8976,21:19,2024-04-28,24.2,53.0,4.3,981.1,63.8,0.5,0
28.7889,81.7012,21:19,2024-04-28,25.6,19.0,4.9,866.3,44.6,2.2,0
28.7858,81.6959,21:19,2024-04-28,26.5,19.0,4.9,878.7,67.7,4.5,0
28.9553,81.4111,21:19,2024-04-28,22.9,44.0,3.6,898.4,53.2,3.2,0
29.4097,80.4543,21:20,2024-04-28,23.9,45.6,1.1,982.1,82.7,23.1,0
29.4128,80.4382,02:43,2024-04-27,14.1,49.3,3.1,984.8,67.2,23.1,0
29.1652,80.8954,02:43,2024-04-27,14.3,65.0,5.9,830.5,47.4,18.4,0
28.9471,81.6387,02:43,2024-04-27,17.0,48.0,9.2,871.0,44.8,3.5,0
28.9456,81.6487,02:43,2024-04-27,16.6,47.0,5.8,855.8,85.0,1.7,0
28.9528,81.4061,02:43,2024-04-27,17.4,58.0,8.8,892.0,69.0,3.2,0
28.9514,81.4161,02:43,2024-04-27,17.2,58.0,8.8,888.2,51.2,3.2,0
28.9425,81.4147,02:43,2024-04-27,14.8,48.0,9.2,838.2,86.1,5.5,0
29.0137,80.7914,02:43,2024-04-27,20.0,47.0,13.2,897.6,58.2,9.2,0
29.0013,80.6837,02:43,2024-04-27,18.5,46.0,13.2,876.0,47.7,10.1,0
28.9146,81.0922,02:43,2024-04-27,18.9,56.0,12.0,915.0,50.6,5.8,0
28.7896,81.6996,02:43,2024-04-27,15.4,56.0,7.0,860.8,48.9,2.2,0
28.7808,81.6979,02:43,2024-04-27,15.1,56.0,7.0,857.5,58.1,2.8,0
28.6599,81.8326,02:43,2024-04-27,20.0,48.0,4.1,865.0,42.7,2.2,0
28.8116,80.6568,02:43,2024-04-27,22.7,44.0,5.6,974.0,84.2,12.6,0
28.535,82.2243,02:43,2024-04-27,22.0,38.0,3.4,892.2,59.4,0.1,0
28.1815,84.4245,02:43,2024-04-27,18.8,54.0,4.0,915.4,46.4,14.7,0
28.5262,82.2226,02:43,2024-04-27,21.0,38.0,3.4,876.8,44.6,5.0,0
28.1721,84.4217,02:43,2024-04-27,17.7,43.0,7.9,897.0,63.4,1.1,0
28.5228,82.0062,02:43,2024-04-27,21.3,45.3,1.7,995.9,43.2,0.5,0
28.5912,81.4787,02:43,2024-04-27,21.7,44.0,7.4,942.4,54.6,5.4,0
27.7645,86.2101,02:43,2024-04-27,12.6,68.0,5.1,829.9,42.0,8.6,0
28.3508,82.2792,02:43,2024-04-27,19.0,42.0,4.0,855.8,51.9,3.4,0
28.3492,82.2893,02:43,2024-04-27,20.0,47.0,5.4,876.2,47.4,3.4,0
28.2782,82.3307,02:43,2024-04-27,18.9,46.0,8.1,877.1,41.5,5.4,0
28.2767,82.3407,02:43,2024-04-27,18.0,46.0,8.1,863.7,61.9,5.4,0
28.1522,82.9643,02:43,2024-04-27,19.3,40.0,5.6,870.3,70.0,9.5,0
27.3756,86.6768,02:43,2024-04-27,14.8,40.4,4.5,981.4,49.5,0.0,0
27.7613,84.4014,02:43,2024-04-27,20.7,72.0,8.3,961.8,63.5,13.0,0
28.0245,82.7158,02:43,2024-04-27,21.2,35.0,11.8,884.2,58.1,16.5,0
27.967,82.4284,02:43,2024-04-27,21.2,46.1,3.6,981.7,83.1,12.9,0
27.8548,82.9095,02:43,2024-04-27,21.9,38.0,5.8,938.1,51.4,12.1,0
